Profit:  -252 Capital:  747 Total trade:  1 Win trade:  0 Win rate:  0.0%
Profit:  -6313 Capital:  406703 Total trade:  40 Win trade:  7 Win rate:  17.5%
Profit:  -6313 Capital:  400390 Total trade:  41 Win trade:  7 Win rate:  17.0%
Profit:  -6313 Capital:  394077 Total trade:  42 Win trade:  7 Win rate:  16.6%
Profit:  -6313 Capital:  387764 Total trade:  43 Win trade:  7 Win rate:  16.2%
Profit:  -6313 Capital:  381450 Total trade:  44 Win trade:  7 Win rate:  15.9%
Profit:  -6313 Capital:  375137 Total trade:  45 Win trade:  7 Win rate:  15.5%
Profit:  -6313 Capital:  368824 Total trade:  46 Win trade:  7 Win rate:  15.2%
Profit:  -6313 Capital:  362511 Total trade:  47 Win trade:  7 Win rate:  14.8%
Profit:  -6313 Capital:  356198 Total trade:  48 Win trade:  7 Win rate:  14.5%
Profit:  -6313 Capital:  349885 Total trade:  49 Win trade:  7 Win rate:  14.2%
Profit:  -6313 Capital:  343572 Total trade:  50 Win trade:  7 Win rate:  14.0%
Profit:  -6313 Capital:  337259 Total trade:  51 Win trade:  7 Win rate:  13.7%
Profit:  -6313 Capital:  330945 Total trade:  52 Win trade:  7 Win rate:  13.4%
Profit:  -6289 Capital:  324656 Total trade:  53 Win trade:  7 Win rate:  13.2%
Profit:  -6150 Capital:  318505 Total trade:  54 Win trade:  7 Win rate:  12.9%
Profit:  -6313 Capital:  312192 Total trade:  55 Win trade:  7 Win rate:  12.7%
Profit:  -6313 Capital:  305879 Total trade:  56 Win trade:  7 Win rate:  12.5%
Profit:  -6313 Capital:  299566 Total trade:  57 Win trade:  7 Win rate:  12.2%
Profit:  -6266 Capital:  293299 Total trade:  58 Win trade:  7 Win rate:  12.0%
Profit:  -6313 Capital:  286986 Total trade:  59 Win trade:  7 Win rate:  11.8%
Profit:  -6313 Capital:  280672 Total trade:  60 Win trade:  7 Win rate:  11.6%
Profit:  -6313 Capital:  274359 Total trade:  61 Win trade:  7 Win rate:  11.4%
Profit:  -6313 Capital:  268046 Total trade:  62 Win trade:  7 Win rate:  11.2%
Profit:  -6313 Capital:  261733 Total trade:  63 Win trade:  7 Win rate:  11.1%
Profit:  -6313 Capital:  255420 Total trade:  64 Win trade:  7 Win rate:  10.9%
Profit:  -6313 Capital:  249107 Total trade:  65 Win trade:  7 Win rate:  10.7%
Profit:  -6313 Capital:  242794 Total trade:  66 Win trade:  7 Win rate:  10.6%
Profit:  -6313 Capital:  236481 Total trade:  67 Win trade:  7 Win rate:  10.4%
Profit:  154378 Capital:  390859 Total trade:  68 Win trade:  8 Win rate:  11.7%
Profit:  -6313 Capital:  384546 Total trade:  69 Win trade:  8 Win rate:  11.5%
Profit:  123528 Capital:  508074 Total trade:  70 Win trade:  9 Win rate:  12.8%
Profit:  -6313 Capital:  501761 Total trade:  71 Win trade:  9 Win rate:  12.6%
Profit:  -6313 Capital:  495448 Total trade:  72 Win trade:  9 Win rate:  12.5%
Profit:  -6313 Capital:  489135 Total trade:  73 Win trade:  9 Win rate:  12.3%
Profit:  123580 Capital:  612715 Total trade:  74 Win trade:  10 Win rate:  13.5%
Profit:  -6313 Capital:  606402 Total trade:  75 Win trade:  10 Win rate:  13.3%
Profit:  -6313 Capital:  600089 Total trade:  76 Win trade:  10 Win rate:  13.1%
Profit:  -6313 Capital:  593776 Total trade:  77 Win trade:  10 Win rate:  12.9%
Profit:  -6313 Capital:  587463 Total trade:  78 Win trade:  10 Win rate:  12.8%
Profit:  -6313 Capital:  581150 Total trade:  79 Win trade:  10 Win rate:  12.6%
Profit:  129968 Capital:  711119 Total trade:  80 Win trade:  11 Win rate:  13.7%
Profit:  -6313 Capital:  704806 Total trade:  81 Win trade:  11 Win rate:  13.5%
Profit:  -6313 Capital:  698492 Total trade:  82 Win trade:  11 Win rate:  13.4%
Profit:  -6313 Capital:  692179 Total trade:  83 Win trade:  11 Win rate:  13.2%
Profit:  -6313 Capital:  685866 Total trade:  84 Win trade:  11 Win rate:  13.0%
Profit:  -6313 Capital:  679553 Total trade:  85 Win trade:  11 Win rate:  12.9%
Profit:  -6313 Capital:  673240 Total trade:  86 Win trade:  11 Win rate:  12.7%
Profit:  -6313 Capital:  666927 Total trade:  87 Win trade:  11 Win rate:  12.6%
Profit:  -6313 Capital:  660614 Total trade:  88 Win trade:  11 Win rate:  12.5%
Profit:  -6313 Capital:  654300 Total trade:  89 Win trade:  11 Win rate:  12.3%
Profit:  -6313 Capital:  647987 Total trade:  90 Win trade:  11 Win rate:  12.2%
Profit:  -6313 Capital:  641674 Total trade:  91 Win trade:  11 Win rate:  12.0%
Profit:  -6313 Capital:  635361 Total trade:  92 Win trade:  11 Win rate:  11.9%
Profit:  -6313 Capital:  629048 Total trade:  93 Win trade:  11 Win rate:  11.8%
Profit:  -6313 Capital:  622735 Total trade:  94 Win trade:  11 Win rate:  11.7%
Profit:  -6313 Capital:  616422 Total trade:  95 Win trade:  11 Win rate:  11.5%
Profit:  -6313 Capital:  610109 Total trade:  96 Win trade:  11 Win rate:  11.4%
Profit:  -6313 Capital:  603795 Total trade:  97 Win trade:  11 Win rate:  11.3%
Profit:  -6313 Capital:  597482 Total trade:  98 Win trade:  11 Win rate:  11.2%
Profit:  -6313 Capital:  591169 Total trade:  99 Win trade:  11 Win rate:  11.1%
Profit:  -6313 Capital:  584856 Total trade:  100 Win trade:  11 Win rate:  11.0%
Profit:  -6313 Capital:  578543 Total trade:  101 Win trade:  11 Win rate:  10.8%
Profit:  -6313 Capital:  572230 Total trade:  102 Win trade:  11 Win rate:  10.7%
Profit:  -6313 Capital:  565917 Total trade:  103 Win trade:  11 Win rate:  10.6%
Profit:  -6313 Capital:  559604 Total trade:  104 Win trade:  11 Win rate:  10.5%
Profit:  -6313 Capital:  553290 Total trade:  105 Win trade:  11 Win rate:  10.4%
Profit:  -6313 Capital:  546977 Total trade:  106 Win trade:  11 Win rate:  10.3%
Profit:  -6313 Capital:  540664 Total trade:  107 Win trade:  11 Win rate:  10.2%
