Profit:  -252 Capital:  747 Total trade:  1 Win trade:  0 Win rate:  0.0%
Profit:  2073 Capital:  2820 Total trade:  2 Win trade:  1 Win rate:  50.0%
Profit:  -712 Capital:  2108 Total trade:  3 Win trade:  1 Win rate:  33.3%
Profit:  -532 Capital:  1575 Total trade:  4 Win trade:  1 Win rate:  25.0%
Profit:  -397 Capital:  1177 Total trade:  5 Win trade:  1 Win rate:  20.0%
Profit:  -297 Capital:  880 Total trade:  6 Win trade:  1 Win rate:  16.6%
Profit:  2188 Capital:  3069 Total trade:  7 Win trade:  2 Win rate:  28.5%
Profit:  -770 Capital:  2298 Total trade:  8 Win trade:  2 Win rate:  25.0%
Profit:  -580 Capital:  1718 Total trade:  9 Win trade:  2 Win rate:  22.2%
Profit:  -433 Capital:  1284 Total trade:  10 Win trade:  2 Win rate:  20.0%
Profit:  4323 Capital:  5607 Total trade:  11 Win trade:  3 Win rate:  27.2%
Profit:  -1415 Capital:  4191 Total trade:  12 Win trade:  3 Win rate:  25.0%
Profit:  -1058 Capital:  3132 Total trade:  13 Win trade:  3 Win rate:  23.0%
Profit:  -791 Capital:  2341 Total trade:  14 Win trade:  3 Win rate:  21.4%
Profit:  -591 Capital:  1750 Total trade:  15 Win trade:  3 Win rate:  20.0%
Profit:  -442 Capital:  1308 Total trade:  16 Win trade:  3 Win rate:  18.7%
Profit:  -330 Capital:  977 Total trade:  17 Win trade:  3 Win rate:  17.6%
Profit:  -246 Capital:  731 Total trade:  18 Win trade:  3 Win rate:  16.6%
Profit:  2316 Capital:  3047 Total trade:  19 Win trade:  4 Win rate:  21.0%
Profit:  -769 Capital:  2277 Total trade:  20 Win trade:  4 Win rate:  20.0%
Profit:  -575 Capital:  1702 Total trade:  21 Win trade:  4 Win rate:  19.0%
Profit:  4203 Capital:  5905 Total trade:  22 Win trade:  5 Win rate:  22.7%
Profit:  -1491 Capital:  4414 Total trade:  23 Win trade:  5 Win rate:  21.7%
Profit:  -1114 Capital:  3299 Total trade:  24 Win trade:  5 Win rate:  20.8%
Profit:  -833 Capital:  2466 Total trade:  25 Win trade:  5 Win rate:  20.0%
Profit:  6906 Capital:  9372 Total trade:  26 Win trade:  6 Win rate:  23.0%
Profit:  -2366 Capital:  7005 Total trade:  27 Win trade:  6 Win rate:  22.2%
Profit:  -1769 Capital:  5236 Total trade:  28 Win trade:  6 Win rate:  21.4%
Profit:  13322 Capital:  18559 Total trade:  29 Win trade:  7 Win rate:  24.1%
Profit:  48067 Capital:  66626 Total trade:  30 Win trade:  8 Win rate:  26.6%
Profit:  -6313 Capital:  60313 Total trade:  31 Win trade:  8 Win rate:  25.8%
Profit:  -6313 Capital:  54000 Total trade:  32 Win trade:  8 Win rate:  25.0%
Profit:  -6313 Capital:  47687 Total trade:  33 Win trade:  8 Win rate:  24.2%
Profit:  -6313 Capital:  41374 Total trade:  34 Win trade:  8 Win rate:  23.5%
Profit:  -6313 Capital:  35061 Total trade:  35 Win trade:  8 Win rate:  22.8%
Profit:  63344 Capital:  98405 Total trade:  36 Win trade:  9 Win rate:  25.0%
Profit:  -6313 Capital:  92092 Total trade:  37 Win trade:  9 Win rate:  24.3%
Profit:  -6313 Capital:  85778 Total trade:  38 Win trade:  9 Win rate:  23.6%
Profit:  -6313 Capital:  79465 Total trade:  39 Win trade:  9 Win rate:  23.0%
Profit:  -6313 Capital:  73152 Total trade:  40 Win trade:  9 Win rate:  22.5%
Profit:  63923 Capital:  137075 Total trade:  41 Win trade:  10 Win rate:  24.3%
Profit:  -6313 Capital:  130762 Total trade:  42 Win trade:  10 Win rate:  23.8%
Profit:  -6313 Capital:  124449 Total trade:  43 Win trade:  10 Win rate:  23.2%
Profit:  62671 Capital:  187121 Total trade:  44 Win trade:  11 Win rate:  25.0%
Profit:  -6313 Capital:  180808 Total trade:  45 Win trade:  11 Win rate:  24.4%
Profit:  -6313 Capital:  174495 Total trade:  46 Win trade:  11 Win rate:  23.9%
Profit:  -6313 Capital:  168182 Total trade:  47 Win trade:  11 Win rate:  23.4%
Profit:  62037 Capital:  230219 Total trade:  48 Win trade:  12 Win rate:  25.0%
Profit:  -6313 Capital:  223906 Total trade:  49 Win trade:  12 Win rate:  24.4%
Profit:  -6313 Capital:  217592 Total trade:  50 Win trade:  12 Win rate:  24.0%
Profit:  -6313 Capital:  211279 Total trade:  51 Win trade:  12 Win rate:  23.5%
Profit:  -6313 Capital:  204966 Total trade:  52 Win trade:  12 Win rate:  23.0%
Profit:  -6313 Capital:  198653 Total trade:  53 Win trade:  12 Win rate:  22.6%
Profit:  -6313 Capital:  192340 Total trade:  54 Win trade:  12 Win rate:  22.2%
Profit:  -6313 Capital:  186027 Total trade:  55 Win trade:  12 Win rate:  21.8%
Profit:  64759 Capital:  250786 Total trade:  56 Win trade:  13 Win rate:  23.2%
Profit:  -6313 Capital:  244473 Total trade:  57 Win trade:  13 Win rate:  22.8%
Profit:  -6313 Capital:  238160 Total trade:  58 Win trade:  13 Win rate:  22.4%
Profit:  -6313 Capital:  231847 Total trade:  59 Win trade:  13 Win rate:  22.0%
Profit:  -6313 Capital:  225534 Total trade:  60 Win trade:  13 Win rate:  21.6%
Profit:  -6313 Capital:  219221 Total trade:  61 Win trade:  13 Win rate:  21.3%
Profit:  -6207 Capital:  213013 Total trade:  62 Win trade:  13 Win rate:  20.9%
Profit:  -6313 Capital:  206700 Total trade:  63 Win trade:  13 Win rate:  20.6%
Profit:  -6313 Capital:  200387 Total trade:  64 Win trade:  13 Win rate:  20.3%
Profit:  -6313 Capital:  194074 Total trade:  65 Win trade:  13 Win rate:  20.0%
Profit:  -6313 Capital:  187761 Total trade:  66 Win trade:  13 Win rate:  19.6%
Profit:  -6313 Capital:  181447 Total trade:  67 Win trade:  13 Win rate:  19.4%
Profit:  -6313 Capital:  175134 Total trade:  68 Win trade:  13 Win rate:  19.1%
Profit:  -6313 Capital:  168821 Total trade:  69 Win trade:  13 Win rate:  18.8%
Profit:  -6313 Capital:  162508 Total trade:  70 Win trade:  13 Win rate:  18.5%
Profit:  -6313 Capital:  156195 Total trade:  71 Win trade:  13 Win rate:  18.3%
Profit:  -6313 Capital:  149882 Total trade:  72 Win trade:  13 Win rate:  18.0%
Profit:  -6313 Capital:  143569 Total trade:  73 Win trade:  13 Win rate:  17.8%
Profit:  -6313 Capital:  137255 Total trade:  74 Win trade:  13 Win rate:  17.5%
Profit:  67104 Capital:  204360 Total trade:  75 Win trade:  14 Win rate:  18.6%
Profit:  -6313 Capital:  198047 Total trade:  76 Win trade:  14 Win rate:  18.4%
Profit:  -6313 Capital:  191734 Total trade:  77 Win trade:  14 Win rate:  18.1%
Profit:  -6289 Capital:  185444 Total trade:  78 Win trade:  14 Win rate:  17.9%
Profit:  -6150 Capital:  179293 Total trade:  79 Win trade:  14 Win rate:  17.7%
Profit:  74620 Capital:  253914 Total trade:  80 Win trade:  15 Win rate:  18.7%
Profit:  -6313 Capital:  247601 Total trade:  81 Win trade:  15 Win rate:  18.5%
Profit:  -6313 Capital:  241288 Total trade:  82 Win trade:  15 Win rate:  18.2%
Profit:  -6313 Capital:  234975 Total trade:  83 Win trade:  15 Win rate:  18.0%
Profit:  77696 Capital:  312671 Total trade:  84 Win trade:  16 Win rate:  19.0%
Profit:  -6313 Capital:  306358 Total trade:  85 Win trade:  16 Win rate:  18.8%
