Profit:  -252 Capital:  747 Total trade:  1 Win trade:  0 Win rate:  0.0%
Profit:  752 Capital:  1499 Total trade:  2 Win trade:  1 Win rate:  50.0%
Profit:  3307 Capital:  4807 Total trade:  3 Win trade:  2 Win rate:  66.6%
Profit:  -1213 Capital:  3593 Total trade:  4 Win trade:  2 Win rate:  50.0%
Profit:  3835 Capital:  7428 Total trade:  5 Win trade:  3 Win rate:  60.0%
Profit:  -1876 Capital:  5552 Total trade:  6 Win trade:  3 Win rate:  50.0%
Profit:  -1402 Capital:  4150 Total trade:  7 Win trade:  3 Win rate:  42.8%
Profit:  3363 Capital:  7514 Total trade:  8 Win trade:  4 Win rate:  50.0%
Profit:  -1886 Capital:  5627 Total trade:  9 Win trade:  4 Win rate:  44.4%
Profit:  -1421 Capital:  4206 Total trade:  10 Win trade:  4 Win rate:  40.0%
Profit:  -1062 Capital:  3144 Total trade:  11 Win trade:  4 Win rate:  36.3%
Profit:  6945 Capital:  10090 Total trade:  12 Win trade:  5 Win rate:  41.6%
Profit:  13730 Capital:  23821 Total trade:  13 Win trade:  6 Win rate:  46.1%
Profit:  -6015 Capital:  17805 Total trade:  14 Win trade:  6 Win rate:  42.8%
Profit:  -4496 Capital:  13309 Total trade:  15 Win trade:  6 Win rate:  40.0%
Profit:  -3360 Capital:  9948 Total trade:  16 Win trade:  6 Win rate:  37.5%
Profit:  -2512 Capital:  7436 Total trade:  17 Win trade:  6 Win rate:  35.2%
Profit:  -1877 Capital:  5558 Total trade:  18 Win trade:  6 Win rate:  33.3%
Profit:  -1403 Capital:  4154 Total trade:  19 Win trade:  6 Win rate:  31.5%
Profit:  -1049 Capital:  3105 Total trade:  20 Win trade:  6 Win rate:  30.0%
Profit:  3177 Capital:  6282 Total trade:  21 Win trade:  7 Win rate:  33.3%
Profit:  -1586 Capital:  4696 Total trade:  22 Win trade:  7 Win rate:  31.8%
Profit:  4059 Capital:  8755 Total trade:  23 Win trade:  8 Win rate:  34.7%
Profit:  -2211 Capital:  6544 Total trade:  24 Win trade:  8 Win rate:  33.3%
Profit:  6958 Capital:  13503 Total trade:  25 Win trade:  9 Win rate:  36.0%
Profit:  22996 Capital:  36500 Total trade:  26 Win trade:  10 Win rate:  38.4%
Profit:  -6313 Capital:  30186 Total trade:  27 Win trade:  10 Win rate:  37.0%
Profit:  -6313 Capital:  23873 Total trade:  28 Win trade:  10 Win rate:  35.7%
Profit:  23493 Capital:  47367 Total trade:  29 Win trade:  11 Win rate:  37.9%
Profit:  22735 Capital:  70102 Total trade:  30 Win trade:  12 Win rate:  40.0%
Profit:  21830 Capital:  91932 Total trade:  31 Win trade:  13 Win rate:  41.9%
Profit:  -6313 Capital:  85619 Total trade:  32 Win trade:  13 Win rate:  40.6%
Profit:  22009 Capital:  107628 Total trade:  33 Win trade:  14 Win rate:  42.4%
Profit:  -6313 Capital:  101315 Total trade:  34 Win trade:  14 Win rate:  41.1%
Profit:  -6313 Capital:  95002 Total trade:  35 Win trade:  14 Win rate:  40.0%
Profit:  18127 Capital:  113130 Total trade:  36 Win trade:  15 Win rate:  41.6%
Profit:  -6313 Capital:  106816 Total trade:  37 Win trade:  15 Win rate:  40.5%
Profit:  -6313 Capital:  100503 Total trade:  38 Win trade:  15 Win rate:  39.4%
Profit:  -6313 Capital:  94190 Total trade:  39 Win trade:  15 Win rate:  38.4%
Profit:  -6313 Capital:  87877 Total trade:  40 Win trade:  15 Win rate:  37.5%
Profit:  20695 Capital:  108573 Total trade:  41 Win trade:  16 Win rate:  39.0%
Profit:  -6313 Capital:  102260 Total trade:  42 Win trade:  16 Win rate:  38.0%
Profit:  -6313 Capital:  95946 Total trade:  43 Win trade:  16 Win rate:  37.2%
Profit:  -6313 Capital:  89633 Total trade:  44 Win trade:  16 Win rate:  36.3%
Profit:  -6313 Capital:  83320 Total trade:  45 Win trade:  16 Win rate:  35.5%
Profit:  24339 Capital:  107660 Total trade:  46 Win trade:  17 Win rate:  36.9%
Profit:  -6313 Capital:  101347 Total trade:  47 Win trade:  17 Win rate:  36.1%
Profit:  -6313 Capital:  95034 Total trade:  48 Win trade:  17 Win rate:  35.4%
Profit:  17726 Capital:  112760 Total trade:  49 Win trade:  18 Win rate:  36.7%
Profit:  18785 Capital:  131545 Total trade:  50 Win trade:  19 Win rate:  38.0%
Profit:  -6313 Capital:  125232 Total trade:  51 Win trade:  19 Win rate:  37.2%
Profit:  -6313 Capital:  118919 Total trade:  52 Win trade:  19 Win rate:  36.5%
Profit:  -6313 Capital:  112606 Total trade:  53 Win trade:  19 Win rate:  35.8%
Profit:  17156 Capital:  129763 Total trade:  54 Win trade:  20 Win rate:  37.0%
Profit:  -6313 Capital:  123450 Total trade:  55 Win trade:  20 Win rate:  36.3%
Profit:  -6313 Capital:  117137 Total trade:  56 Win trade:  20 Win rate:  35.7%
Profit:  -6313 Capital:  110823 Total trade:  57 Win trade:  20 Win rate:  35.0%
Profit:  17409 Capital:  128233 Total trade:  58 Win trade:  21 Win rate:  36.2%
Profit:  -6313 Capital:  121920 Total trade:  59 Win trade:  21 Win rate:  35.5%
Profit:  33922 Capital:  155842 Total trade:  60 Win trade:  22 Win rate:  36.6%
Profit:  -6313 Capital:  149529 Total trade:  61 Win trade:  22 Win rate:  36.0%
Profit:  -6313 Capital:  143216 Total trade:  62 Win trade:  22 Win rate:  35.4%
Profit:  25776 Capital:  168993 Total trade:  63 Win trade:  23 Win rate:  36.5%
Profit:  -6313 Capital:  162680 Total trade:  64 Win trade:  23 Win rate:  35.9%
Profit:  -6313 Capital:  156367 Total trade:  65 Win trade:  23 Win rate:  35.3%
Profit:  -6313 Capital:  150054 Total trade:  66 Win trade:  23 Win rate:  34.8%
Profit:  -6313 Capital:  143740 Total trade:  67 Win trade:  23 Win rate:  34.3%
Profit:  -6313 Capital:  137427 Total trade:  68 Win trade:  23 Win rate:  33.8%
Profit:  -6207 Capital:  131220 Total trade:  69 Win trade:  23 Win rate:  33.3%
Profit:  -6313 Capital:  124906 Total trade:  70 Win trade:  23 Win rate:  32.8%
Profit:  24063 Capital:  148970 Total trade:  71 Win trade:  24 Win rate:  33.8%
Profit:  17971 Capital:  166941 Total trade:  72 Win trade:  25 Win rate:  34.7%
Profit:  -6313 Capital:  160628 Total trade:  73 Win trade:  25 Win rate:  34.2%
Profit:  -6313 Capital:  154315 Total trade:  74 Win trade:  25 Win rate:  33.7%
Profit:  -6313 Capital:  148002 Total trade:  75 Win trade:  25 Win rate:  33.3%
Profit:  -6313 Capital:  141689 Total trade:  76 Win trade:  25 Win rate:  32.8%
Profit:  -6313 Capital:  135375 Total trade:  77 Win trade:  25 Win rate:  32.4%
Profit:  -6313 Capital:  129062 Total trade:  78 Win trade:  25 Win rate:  32.0%
Profit:  -6313 Capital:  122749 Total trade:  79 Win trade:  25 Win rate:  31.6%
Profit:  28878 Capital:  151628 Total trade:  80 Win trade:  26 Win rate:  32.5%
Profit:  -6313 Capital:  145315 Total trade:  81 Win trade:  26 Win rate:  32.0%
Profit:  20738 Capital:  166053 Total trade:  82 Win trade:  27 Win rate:  32.9%
Profit:  21476 Capital:  187529 Total trade:  83 Win trade:  28 Win rate:  33.7%
Profit:  19691 Capital:  207221 Total trade:  84 Win trade:  29 Win rate:  34.5%
Profit:  -6313 Capital:  200907 Total trade:  85 Win trade:  29 Win rate:  34.1%
Profit:  -6289 Capital:  194618 Total trade:  86 Win trade:  29 Win rate:  33.7%
Profit:  18568 Capital:  213186 Total trade:  87 Win trade:  30 Win rate:  34.4%
Profit:  18297 Capital:  231483 Total trade:  88 Win trade:  31 Win rate:  35.2%
Profit:  -6313 Capital:  225170 Total trade:  89 Win trade:  31 Win rate:  34.8%
Profit:  -6313 Capital:  218857 Total trade:  90 Win trade:  31 Win rate:  34.4%
Profit:  34982 Capital:  253840 Total trade:  91 Win trade:  32 Win rate:  35.1%
Profit:  -6313 Capital:  247526 Total trade:  92 Win trade:  32 Win rate:  34.7%
Profit:  21349 Capital:  268876 Total trade:  93 Win trade:  33 Win rate:  35.4%
Profit:  33955 Capital:  302831 Total trade:  94 Win trade:  34 Win rate:  36.1%
Profit:  -6313 Capital:  296518 Total trade:  95 Win trade:  34 Win rate:  35.7%
Profit:  -6266 Capital:  290251 Total trade:  96 Win trade:  34 Win rate:  35.4%
Profit:  -6313 Capital:  283938 Total trade:  97 Win trade:  34 Win rate:  35.0%
Profit:  31586 Capital:  315524 Total trade:  98 Win trade:  35 Win rate:  35.7%
Profit:  -6313 Capital:  309211 Total trade:  99 Win trade:  35 Win rate:  35.3%
Profit:  -6313 Capital:  302898 Total trade:  100 Win trade:  35 Win rate:  35.0%
Profit:  -6313 Capital:  296585 Total trade:  101 Win trade:  35 Win rate:  34.6%
Profit:  -6313 Capital:  290272 Total trade:  102 Win trade:  35 Win rate:  34.3%
Profit:  -6313 Capital:  283958 Total trade:  103 Win trade:  35 Win rate:  33.9%
Profit:  35603 Capital:  319562 Total trade:  104 Win trade:  36 Win rate:  34.6%
Profit:  -6313 Capital:  313249 Total trade:  105 Win trade:  36 Win rate:  34.2%
Profit:  -6313 Capital:  306936 Total trade:  106 Win trade:  36 Win rate:  33.9%
Profit:  21493 Capital:  328430 Total trade:  107 Win trade:  37 Win rate:  34.5%
Profit:  20299 Capital:  348729 Total trade:  108 Win trade:  38 Win rate:  35.1%
Profit:  -6313 Capital:  342416 Total trade:  109 Win trade:  38 Win rate:  34.8%
Profit:  21326 Capital:  363742 Total trade:  110 Win trade:  39 Win rate:  35.4%
Profit:  25183 Capital:  388926 Total trade:  111 Win trade:  40 Win rate:  36.0%
Profit:  -6313 Capital:  382613 Total trade:  112 Win trade:  40 Win rate:  35.7%
Profit:  19797 Capital:  402410 Total trade:  113 Win trade:  41 Win rate:  36.2%
Profit:  17072 Capital:  419482 Total trade:  114 Win trade:  42 Win rate:  36.8%
Profit:  -6313 Capital:  413169 Total trade:  115 Win trade:  42 Win rate:  36.5%
Profit:  17537 Capital:  430706 Total trade:  116 Win trade:  43 Win rate:  37.0%
Profit:  -6313 Capital:  424393 Total trade:  117 Win trade:  43 Win rate:  36.7%
Profit:  22588 Capital:  446981 Total trade:  118 Win trade:  44 Win rate:  37.2%
Profit:  19849 Capital:  466831 Total trade:  119 Win trade:  45 Win rate:  37.8%
Profit:  23299 Capital:  490130 Total trade:  120 Win trade:  46 Win rate:  38.3%
Profit:  -6313 Capital:  483817 Total trade:  121 Win trade:  46 Win rate:  38.0%
Profit:  19711 Capital:  503528 Total trade:  122 Win trade:  47 Win rate:  38.5%
Profit:  22322 Capital:  525851 Total trade:  123 Win trade:  48 Win rate:  39.0%
Profit:  -6313 Capital:  519538 Total trade:  124 Win trade:  48 Win rate:  38.7%
